ID,RADIO_ID,RADIO_NAME,RADIO_GENRE,RADIO_MARKET,RADIO_CITY,RADIO_CC,VALID,TRACK_NAME,ISRC,ALBUM_NAME,ARTIST_NAME,SPOTIFY_PLAYLIST_COUNT,CM_ALBUM_ID,GENRES,CM_ARTIST,ARTIST_CODE,SPOTIFY_ARTIST_IDS,SPOTIFY_RELATED_ARTISTS_IDS,ARTIST_GENRE
547431,190662,WUSN-FM,Country,Chicago,Chicago,US,TRUE,Going Through The Motions,USTN10221751,The Running (EP) (Reissue),Beloved (U.S. Artist),52,"[
  3224888
]","[
  ""Rock"",
  ""Hard Rock"",
  ""Metal""
]",116429,,"[
  ""1lBgpAzkcNI7ffOIwFckkm""
]","[
  ""0N31hQ0XQDZvhGdNQFUg4v"",
  ""6CrFXB3VpEBJ0iFEdKfSIC"",
  ""1k2Z5qKbarLN55XxDCW0wk"",
  ""4utx8ViOQFEWdNCCDWgBe0"",
  ""2Z6PECDo006cdSRJXLcza9"",
  ""54tct1tOgmf2Z0bCrwNkEW"",
  ""7fte7aeVtAhG9GflFoguVB"",
  ""1MClLHE5Yof96GfGiseG2E"",
  ""5oNDZTrfXYLK4mtJuKuBah"",
  ""5p0pU43BUwsAwwgrMkFhK4"",
  ""76geTCHu6AZTdrDEXUkwMY"",
  ""0At5j3yTiuoox9RK1isKKC"",
  ""1iynhjCpErujskuKPAgRox"",
  ""3fbwRqnE9WIVVDuBIt7sPt"",
  ""0hgxOKytNracFDmmeKvBEl"",
  ""4VbVfjtTKZuwi6F1i7mNZK""
]","[
  ""Alternative"",
  ""Rock"",
  ""Metal""
]"
1786995,189817,Heart UK,Rhythmic AC & Hot AC,,,GB,TRUE,Friend,AU2DY2100534,,Jordan Ireland,8,"[
  18334951
]","[
  ""Others""
]",613566,,"[
  ""6znhNaSJgzK6JpUwrhpGgY""
]","[
  ""5n74e1PgIyzaxx6DYL1H8a"",
  ""16cNNfRAegqvhPZuH9QTwm"",
  ""7gyUuB1VgeI8qrJge7RbK3"",
  ""20jBc7Gm4VvHD7naaajIZq"",
  ""0Ky0HZRpab9SW891Jb9gce"",
  ""2sQwpXA2ZqvKTpYbFP03cq"",
  ""1Uk2WvbKqPrA19SbAO9miy"",
  ""2wJV5MfIve8k9z7Ec4n7BU"",
  ""2FrbGdBFSc1Jz0FVQ143ft"",
  ""1eai1swHb5j1wTw5imYyLd"",
  ""58wJOnN9PqZj4EjsOink11"",
  ""10aehkZWLg2dqDftjp5SXk"",
  ""3uYP6IV5RkbTCZsWRnJEQL"",
  ""5TJQuDrv7FIEPEfrm7GFnE"",
  ""2voK3gNQ3rRgdN3ifAagCy"",
  ""4we1Mu8iRZN32MoNLEnK9z"",
  ""5G9109xOUnAa19ESX8GFId"",
  ""78wCybVPEiIJ23ki9gilhc"",
  ""7M4j2vFZLHf2VoaMQZ12xb""
]","[
  ""Alternative"",
  ""Alternative Rock""
]"
6406632,111315,Capital Yorkshire (South and West),Contemporary hit radio,,Leeds,GB,TRUE,Salvame Te Necesito,ARG991029335,La Super Banda Cordobesa,Santamarina,8,"[
  5084465
]","[
  ""Latin""
]",584158,ES,"[
  ""0bWJRk7RVy4BSt0S8S7fTJ""
]","[
  ""0Ju8LutOzYuBpC3XtwcLZa"",
  ""4arvU6IZ9iiulbCZPiO1GB"",
  ""7EvDSfxicwLE0JCefqIFiX"",
  ""0HhAQGZNZAvnu9RZQOTetx"",
  ""6347vDZC2ePPFCm1zSrhFe"",
  ""0PWrQudtuY7szkQ4n9lilB"",
  ""5BlpN6p3oOtHgvTNwsAVpJ"",
  ""4EMjageaWU23LtyVfVjVW1"",
  ""1FGK9x2fh4SkpKyL4keggY"",
  ""5Gc3h7r4iV94WZYozevgYT"",
  ""2irvIOnNBtm2lPHz9PyUVh"",
  ""3ip5GGpIdsL8gakRZDrJUo"",
  ""0ew3nDz7LGfYAju7CC2tL3"",
  ""4nqVB7spWeLRAeXDLfEpWT"",
  ""5B8x8r9gHNj8pVqc8sWQyW"",
  ""0d2A861NEFqVpEogrYewVJ"",
  ""53PMMY1sInP2hfK6TzIijL"",
  ""0l3lrsagH8oE0CAkXdyNMI"",
  ""1ga5jO5WHSc52U7aLHjgMu"",
  ""3ubn21gVCIaOkzLm5Tegqj""
]","[
  ""Latin Hip-Hop/Rap"",
  ""Latin""
]"
6409541,104196,SWR4 Baden-Wuerttemberg,,,Stuttgart,DE,TRUE,"Waldszenen, Op. 82: 3. Einsame Blumen",GBBBA4750123,Clara Haskil Edition,"Clara Haskil, Robert Schumann",7,"[
  5847919,
  5284054,
  3902466
]","[
  ""Classical""
]",309135,RO,"[
  ""4HNzRQlaUVSYkQcBvrDJV9""
]","[
  ""2bwEHQxmBXe3yeoIBNfgbW"",
  ""5hnUbiLAjGNZ9JsiWzOBRC"",
  ""0rmB1nZVDjwoCN3kQVS7UZ"",
  ""4LWXGWH7iM6Us96XjBWXsV"",
  ""5fL4LVKRLKkyN1Xalpt0xx"",
  ""2sjOsPGCavFqNIgpCoy2hJ"",
  ""0eQTutigtSNq6DmsYU9hPS"",
  ""0Pm5fjHmBvJJz5WxvLhliA"",
  ""21h8E3aA7a9mjcUHbLpjxf"",
  ""2BoWH2w47EUxEiOuvl4mxF"",
  ""3iC45HcbQN9jtqfT7meNld"",
  ""60UJYXbYq8oGjl7FDqP0mW"",
  ""6y9RaDblnzeek2OtlYkVMX"",
  ""1fEXyTKEXKKMsdIdqDa15a"",
  ""3SlD8UldMjeZoluSxBj7Nx"",
  ""5658BnFZoMz8CtydqPjk8S"",
  ""050gdJliIBXy99gPLsmHiy"",
  ""4dKudxEVOFAAf2QzJdPZjj"",
  ""0Te2ZxgvPNpa87vUpbLunI"",
  ""4D1JoQ2bhE1vA7EmnnYC0E""
]","[
  ""Classical""
]"
6409541,104196,SWR4 Baden-Wuerttemberg,,,Stuttgart,DE,TRUE,"Waldszenen, Op. 82: 3. Einsame Blumen",GBBBA4750123,Clara Haskil Edition,"Clara Haskil, Robert Schumann",7,"[
  5847919,
  5284054,
  3902466
]","[
  ""Classical""
]",1048,DE,"[
  ""5pmtKM0GfiTyS5OfCElEAl"",
  ""572x9StWd75aGnPu78LmyL"",
  ""43OnQ4GAPcUMBoAZptqvVG"",
  ""6B31oeBdvTLALnl1zCYf2p"",
  ""2M6J87ZMjxbn0TKjJppMoG"",
  ""7Id4UxBsFKgqDhyRflTXcQ"",
  ""2xE8DBCBftfiNghIhyFucu"",
  ""2UqjDAXnDxejEyE0CzfUrZ""
]","[
  ""5goS0v24Fc1ydjCKQRwtjM"",
  ""2wOqMjp9TyABvtHdOSOTUS"",
  ""7y97mc3bZRFXzT2szRM4L4"",
  ""1p6wR69pnH9LBWZvwliuz2"",
  ""3MKCzCnpzw3TjUYs2v7vDA"",
  ""1C3sffOOvQNUwg4YIsvKqy"",
  ""2P6ygesd9xg5DPOBnda2jg"",
  ""5Pj7u76MK9VDyzDiAyYPSL"",
  ""436sYg6CZhNefQJogaXeK0"",
  ""5wTAi7QkpP6kp8a54lmTOq"",
  ""1Uff91EOsvd99rtAupatMP"",
  ""65YhYi4Fz5Ibgq7ueev2Rm"",
  ""2D7RkvtKKb6E5UmbjQM1Jd"",
  ""0Kekt6CKSo0m5mivKcoH51"",
  ""2p0UyoPfYfI76PCStuXfOP"",
  ""1YuknfkSYTTbolRpwZBOv4"",
  ""4Xo09YXm0lIRA80IVUTe09"",
  ""6nZiWg5ZB511S24WmB7TCV"",
  ""6MF58APd3YV72Ln2eVg710"",
  ""656RXuyw7CE0dtjdPgjJV6"",
  ""5ihY290YPGc3aY2xTyx7Gy"",
  ""2DG9aIMzcln3w7SIVGGnmg"",
  ""459INk8vcC0ebEef82WjIK"",
  ""6pAwHPeExeUbMd5w7Iny6D"",
  ""17hR0sYHpx7VYTMRfFUOmY"",
  ""2gClsBep1tt1rv1CN210SO"",
  ""1385hLNbrnbCJGokfH2ac2"",
  ""7jzR5qj8vFnSu5JHaXgFEr"",
  ""4NJhFmfw43RLBLjQvxDuRS"",
  ""2yzaWNFV3cxmcRZtwtr5WC"",
  ""6n7nd5iceYpXVwcx8VPpxF"",
  ""5aIqB5nVVvmFsvSdExz408"",
  ""0roWUeP7Ac4yK4VN6L2gF4""
]","[
  ""Classical"",
  ""Vocal"",
  ""Orchestral""
]"
6408741,243264,NRK P1 Østfold,,,Fredrikstad,NO,TRUE,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante",FRZ201902152,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante","Amsterdam Baroque Orchestra, Konrad Hünteler, Ton Koopman",11,"[
  5727687,
  31448586
]","[
  ""Classical""
]",211417,DE,"[
  ""3BRXZZqfYPZ9cf76uro5ky"",
  ""3meioy7GWDwpwmjv2LPyAb""
]","[
  ""2zcA2rLi9jv1i97HmFWFv4"",
  ""4JSWO1Pf2zV991fq64uAce"",
  ""2fg5h5pzleqI4RjFopWroj"",
  ""0iGlEKhYsOH3m6K7SHHJ2z"",
  ""1p6wR69pnH9LBWZvwliuz2"",
  ""2l4vGfFV7e46yO8lxfxR76"",
  ""46x75iFAkipaG5IEAFN4L4"",
  ""3XqsvVsJuMXQsfVwpYZLFZ"",
  ""0mFblCBw0GcoY7zY1P8tzE"",
  ""0oaOc1sdr4AeSzqL8w5ndo"",
  ""4kVLtXuKJTE7SgYd2sQtaL"",
  ""47e2jUYcqSQ8RL2DVmxmzn"",
  ""0ebni9QrrWMvEgH40nOWZQ"",
  ""7KkUirCiJZhgRN3NbgG98L"",
  ""4zAMiCvE5KTXuTHxi56cPE"",
  ""2QOIawHpSlOwXDvSqQ9YJR"",
  ""5dmMpIyAVaH6b9FLFgWPrF"",
  ""3g5uuDyMIsM4VmILa8WSuG"",
  ""17OArJzEhRR3OmhtGcnfBq"",
  ""656RXuyw7CE0dtjdPgjJV6"",
  ""1C3sffOOvQNUwg4YIsvKqy"",
  ""3BzKyqNMOwglJO81ACeJd0"",
  ""2kMM5v3f7rti00gIbVc1Tk"",
  ""4DoMjRMwRlUgoty6kY8HS5"",
  ""1SXRDJxjOty2T43t4gXAnk"",
  ""19v0Cnq5D4SKom8SVlXhkw"",
  ""0ftDx0JPUwSuW3a8ivF0tE"",
  ""5HGksnSVY91s4g1SOHHACw"",
  ""3tMLo1k3iUo82coMLWXzxq"",
  ""08ewVs9B2qQZ2Gy3xfTFyo"",
  ""5iAhVgz6P8Nylxijb0C65v"",
  ""1QL7yTHrdahRMpvNtn6rI2""
]","[
  ""Classical""
]"
6408741,243264,NRK P1 Østfold,,,Fredrikstad,NO,TRUE,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante",FRZ201902152,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante","Amsterdam Baroque Orchestra, Konrad Hünteler, Ton Koopman",11,"[
  5727687,
  31448586
]","[
  ""Classical""
]",225634,US,"[
  ""2CMg8J0WjftvFR5zFbufVA""
]","[
  ""3cGGSTmIRuufjyWcbodiJl"",
  ""6HgoMAFsW8DLgv7RUaqzDy"",
  ""1WTpdEFtUls2SB2fUDw0A6"",
  ""0NhnF89x7DyUtP79kplFFn"",
  ""7isVjfA94KHjJOcdEwnjc4"",
  ""3zyStC3QoWVfuL07xXHWq4"",
  ""0A76xJuQ4ySw72EKQHEcvn"",
  ""6EoqRbLEP9xsmznf0BdYlC"",
  ""7z0rTtPSjdqkJOdPXsntHb"",
  ""0xgJOglxGiAIiwR8OllT9R"",
  ""4SbTCBiK9lv5x0sUKNQG1B"",
  ""5oZ6PYvb6ZQNUqYBYgC5Eh"",
  ""78fxVZP64QYFtGsW8DRHZ9"",
  ""7lnBwiS5iL2qKOohNsrsQX"",
  ""2Vp6pBo6skj1xdAt8Sot2v"",
  ""55EJE6fyIq12HhMZIxHrmc"",
  ""1Sr2LcXB20D0ttHjAMqQMb"",
  ""4cMCr3GIcF9Jkrb4YLc4uO"",
  ""60mUQEupEsR5d9x30MAhvQ"",
  ""2nHXXJMLUPOGRaQSwUGDcB""
]","[
  ""Classical""
]"
6408741,243264,NRK P1 Østfold,,,Fredrikstad,NO,TRUE,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante",FRZ201902152,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante","Amsterdam Baroque Orchestra, Konrad Hünteler, Ton Koopman",11,"[
  5727687,
  31448586
]","[
  ""Classical""
]",1825,GB,"[
  ""7Fu8GId2mQkNzqDbZbcDWM""
]","[
  ""17BdLN9q8RRQQqyklLwac1"",
  ""1R1hwKrqqLqYiD53NtXEBJ"",
  ""6dxdut9Mhu7r7SM9HZB5Ob"",
  ""0KmvC3SVTF02l4ueknQCsW"",
  ""0vBafEFOLXtq5mZuhMgsyL"",
  ""3KYehrHWNpYfNMpJe0kBML"",
  ""3iamDPaou6RYgX0C43Qm6j"",
  ""7mkcqdifmNkhfJ7XZ7WFFS"",
  ""2ozcTa5tl8qhSbhJKM60I5"",
  ""0AeOzXbHJu8q2xqILEOLEO"",
  ""2doHoCdxgjLYG7v9N80I1m"",
  ""7lnBwiS5iL2qKOohNsrsQX"",
  ""2lRoRG1RLZvweoEVIAPmka"",
  ""3OtZV9aCZ6G004vjOQcf59"",
  ""1qIRoGEKXINqrCx5N1engi"",
  ""7AxEMNrf3o9LxbSDoZzTtO"",
  ""3hwPQDlJr99FzncxqZD2SU"",
  ""25mbgceDJKxXGP8c5FmC83"",
  ""2CMg8J0WjftvFR5zFbufVA"",
  ""6bOaVLF9coFqrdZY4l4pWy""
]","[
  ""Classical"",
  ""Instrumental"",
  ""Orchestral""
]"
6408741,243264,NRK P1 Østfold,,,Fredrikstad,NO,TRUE,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante",FRZ201902152,"Flute Concerto in D Minor, Wq. 22: II. Un poco andante","Amsterdam Baroque Orchestra, Konrad Hünteler, Ton Koopman",11,"[
  5727687,
  31448586
]","[
  ""Classical""
]",755551,,"[
  ""4zJB1xpJpQpPh4GsCnJJ2k""
]","[
  ""2XPLWNrdMtjU44XdQyGUgO"",
  ""6mzdv2Jy0bz0nyxlY41Qg0"",
  ""2QfNh10Yw5m0lOMSK3KoMz"",
  ""1vElqRpT7v3mljmiSi0Rip"",
  ""5UVAqXQJcYeiaAsH3nkE9C"",
  ""7LOfwsnudmJoun4PTEFDvu"",
  ""2Q4uyl46EJtrZzlDa1IYFq"",
  ""0q7plpuZUgBoRP4ncqw7uJ"",
  ""5BkEtxWjl8KHGGQMaLLZHL"",
  ""5vW97Ge7DXRQwOU2bSWMyq"",
  ""3vIAlgKFdyE7XCPI77tExj"",
  ""2378yVBCHPY7lpGPlBAtrJ"",
  ""16CfuUaE9FaGd8xTnM4NM2"",
  ""4WNmC4GfRTJtsnLT6jwult"",
  ""7kJ4X3w7LkwH9ypgBlZi5Q"",
  ""249gAaPZOwAyixifMzvIub"",
  ""2mXcBzgph6YEm8LOuKaxmO"",
  ""58rlxM501OUaEwfpn5a5FF"",
  ""6tIJQTXtsfdpbjYjiKn7e2""
]","[
  ""Classical""
]"
4465614,160572,Flaix FM,,,Barcelona,ES,TRUE,Omen,NLFF71600324,Omen,I Am Oak,76,"[
  726642,
  24424926
]","[
  ""Singer/Songwriter""
]",3591,NL,"[
  ""3rkCcFVpbFYCvnNKTT7LUe""
]","[
  ""35HoDSeQMKnwC1f4sng0eK"",
  ""7KRnRH8bRvoX4ebQwHw2EI"",
  ""3PMflYpdvhwPDNea1MW5Wh"",
  ""3Dd1WVQvZUgyi9XEqOIPhA"",
  ""7dBCtHnpE9LRrRftcPRbJr"",
  ""0RLSq3hJOLcEezH3rTpnsB"",
  ""1J6JaPeWiuT4oEa4oiEALf"",
  ""2VMxEtyyo7Jg3jmVDQPHwx"",
  ""4NQg2mwGxphbDjrkc1Rb6l"",
  ""3zM0frH8HgM7cK5OXpHu4E"",
  ""3DjvcvDRZn3IbA68kD5Gvi"",
  ""6k3UpifDbb2ox25edM5j3P"",
  ""4phRwQR3N91LCXwjBuwrbp"",
  ""33KABng8GO42ojFJVcABxQ"",
  ""35k2toFgs8gru6GMPChzo6"",
  ""5jN2q5MCOQJaBAYIF7Os4J"",
  ""14dULnNGmLKnS59BzNrHi4"",
  ""59p3YuZWUKjBcwSpeAB9x4"",
  ""4pSblOY5JbkH00p2q8VQYL"",
  ""33kge1mmCkHoYWJ4kJe6BC""
]","[
  ""Singer/Songwriter"",
  ""Rock"",
  ""Electronic""
]"
4465876,189677,VRT Radio 1,"News, talk, sport",,Brussel,BE,TRUE,La Camioneta,ARF109600519,Fiesta Inolvidable Con La Barra,La Barra,5,"[
  1346345
]","[
  ""Latin"",
  ""Latin Pop""
]",32611,AR,"[
  ""0QIeOzcA4xi1RMwXWPdl14""
]","[
  ""4L0qUjWxrWG3vjYu1sasHN"",
  ""1pmmkE3BIdh9pxHecU09Oo"",
  ""4arvU6IZ9iiulbCZPiO1GB"",
  ""3ubn21gVCIaOkzLm5Tegqj"",
  ""4TsXqrGxqvwVLm5kOkN03p"",
  ""7e3BSeFzlCGyAdbsUbgUaD"",
  ""1EsaxlwSz9CLqVRjZYnP3H"",
  ""3zkbEQouXdzjcD4cxoFuO9"",
  ""5WJWxdQGsrF1G1iX0ixLfb"",
  ""7fxj9VjDxGpHfOPEkgxm6e"",
  ""7tqwTqZQXmwtlvj4WdsGUe"",
  ""6zuShqSKzYP7ZPGMkMFhbL"",
  ""1IdEyhu7jbsFcwnvUrdOad"",
  ""09uueXvOHlHbzABqbbYbwT"",
  ""64DFKvGarD5nmkfaIiiakf"",
  ""53PMMY1sInP2hfK6TzIijL"",
  ""4mKTJIb405EHH5GGfIhaeO"",
  ""6jlVAg80czVPRFnLp05N0V"",
  ""6uLWD7WMJKMyP1DD1eg96R"",
  ""7xEiX76imldiwL3joKgoAm""
]","[
  ""Latin Pop"",
  ""Alternative"",
  ""Cumbia"",
  ""Latin""
]"
4465471,218929,KBGO-HD2 Z 95.1,,,Waco,US,TRUE,Night Time Is the Right Time,FR6V81780208,Memories Suite,Ray Charles,4,"[
  471168,
  1523543,
  475393
]","[
  ""Others""
]",548,US,"[
  ""1eYhYunlNJlDoQhtYBvPsi""
]","[
  ""19eLuQmk9aCobbVDHc6eek"",
  ""7guDJrEfX3qb6FEbdPA5qi"",
  ""1YzCsTRb22dQkh9lghPIrp"",
  ""4xls23Ye9WR9yy3yYMpAMm"",
  ""1ThoqLcyIYvZn7iWbj8fsj"",
  ""5V0MlUE1Bft0mbLlND7FJz"",
  ""09C0xjtosNAIXP36wTnWxd"",
  ""3plJVWt88EqjvtuB4ZDRV3"",
  ""6hnWRPzGGKiapVX1UCdEAC"",
  ""0iOVhN3tnSvgDbcg25JoJb"",
  ""7GaxyUddsPok8BuhxN6OUW"",
  ""7G1GBhoKtEPnP86X2PvEYO"",
  ""293zczrfYafIItmnmM3coR"",
  ""3dkbV4qihUeMsqN4vBGg93"",
  ""7v4imS0moSyGdXyLgVTIV7"",
  ""7nwUJBm0HE4ZxD3f5cy5ok"",
  ""0N5PyKJzS3M1XNlaCL7bbE"",
  ""4y6J8jwRAwO4dssiSmN91R"",
  ""60df5JBRRPcnSpsIMxxwQm"",
  ""5xLSa7l4IV1gsQfhAMvl0U""
]","[
  ""R&B/Soul"",
  ""Blues"",
  ""Jazz""
]"
1700379,218767,KGOT 101.3 FM,,,Anchorage,US,TRUE,春一番,TCJPK2089362,吸いきれない,gnkosaiBAND,1,"[
  9946245,
  9271271
]","[
  ""Alternative"",
  ""Spoken Word"",
  ""Holiday""
]",4809892,JP,"[
  ""4wycRpswYxMmEADqwdrShN""
]","[
  ""3jQ65nWRcaECsQcW4Vk8oZ"",
  ""7AQeSRiXRZ4Eota1c8SBfe"",
  ""5OKqGcTxiw0JfEQUHtAuzF"",
  ""4VxYRdebcFWqvTugXf0amV"",
  ""3McJkXEMDEnbXxwlnQX01F"",
  ""6DpIqi2zHdiyxVigAiiyPn"",
  ""1buzD2EAwSbAdZJHzcSjvw"",
  ""7umMoPmsqQIOZUBK4YOY3M"",
  ""5DGAC1OUql1NOCoM88xUM7"",
  ""5XWetHvd2sZTxgU7PKs1yC"",
  ""6sRM3UE5Wb4wHzv1vLP8cL"",
  ""6DFJacprZITt6mRXR6KGnI"",
  ""6q4Jk98cJ12ned3A0IueHo""
]","[
  ""J-Pop"",
  ""Alternative"",
  ""Holiday""
]"
1789240,132382,Reprezent 107.3,,,London,GB,TRUE,Winter Light(电影《秘密花园》主题曲),TWA459549301,Winter Light,辛晓琪,2,"[
  5241710,
  6403879
]","[
  ""Pop""
]",435600,TW,"[
  ""75UZxcclb8ahAZl69xMKLJ""
]","[
  ""4FqyapYq1CWwiP61S8zvVy"",
  ""7pAOT0acNprtWarxvyM5LZ"",
  ""3fFnxErl17y4fHPshVF2My"",
  ""468BFRg8N0wGREo2L4TXZp"",
  ""2WhSJLdTSsN3cqiuLe44Cc"",
  ""1WsPqhf56l3IglxXHiCUAp"",
  ""1Op5w4ztYgqOsN8KydGEfp"",
  ""5ATA3evVBAprwGeePIh72S"",
  ""19tf1og71pOYoYOdqyozs2"",
  ""6RcGBK2omFMg41g8NCvnvx"",
  ""2zXcyd0DsDOxZc1nSGepMb"",
  ""4dKTKitRcY633ohw0WHXcp"",
  ""0HT1FqSMdbL40XGpLcLnoF"",
  ""4t3kmZV59tEONpRUZmXjpP"",
  ""2Ovp3J8JzCirwcGAgvK9cQ"",
  ""6FAeDq0UGuzHeLiUzz45mA"",
  ""3tRKt5aIEIJqlHYnePOgc0"",
  ""6S8MrxRafKB4y6qUz8xKCg"",
  ""22eZSsFE2fxLnnC9Zga25b"",
  ""4sc7o9b6mQGlkR13bJrimf""
]","[
  ""Soundtracks"",
  ""Mandopop"",
  ""Pop""
]"
2502920,150377,NRJ Belgique,Top-40,,Brussels,BE,TRUE,Check Check,UKT2H2298001,Check Check,OhEm,69,"[
  20004193
]","[
  ""Electronic"",
  ""Pop""
]",779729,GB,"[
  ""5a9tuA9hAvmwXEjk9t6x0U"",
  ""3EzYYP4Fhu588hgyac9Ifl""
]","[
  ""3ypTgZWVLSkBaTjFNjSDE8"",
  ""6oLhfvwfeydj1LrCduXTrW"",
  ""1pNs3qwMBJ0q4lyASth9Ye"",
  ""3nsMamayt5xzN0FdnwUp7B"",
  ""2MsEwFDbnOeYHEaIkJBBCi"",
  ""571ZaQcePvvVyd8PVN0k4C"",
  ""2dwF24q94rPXVssMTpSh7l"",
  ""7hVZCBzCfynvqYZ5iNnEjx"",
  ""6Kqw8TZ7FM0gCzAZ6U5Nna"",
  ""0iV4UAD683ZDnqSHhshF9x"",
  ""6b5UgDdpmrafQHLmFg2DBc"",
  ""3FPflECmvkrze212dLPRSC"",
  ""6ovTUUvyWpxSigzDhtfVs5"",
  ""4sBchWt0QKpGVFvAm52jq4"",
  ""6STZZ03iC8zFadtLfEcmUa"",
  ""0Sy0UUyMYRceOp9LhvgtNo"",
  ""5zEQC9Hbg0Sql7lQB466xD"",
  ""5NUbrCd1aI148YV35qxjfQ"",
  ""1lf6ZLHzJmR8d6gLHt51dn"",
  ""2ecIs55o71mEFMhkcaUnyB"",
  ""3pYle1qnqjdGhG0agFZLj5"",
  ""35uYLkqn6CkvexolH6j9O9"",
  ""5lBtF5rXbldeAL93fWvuVY"",
  ""0RWXZoAIcqlzCwMc9Tv4lh"",
  ""1M1AEVIsxhvm4lAkuC2LyC"",
  ""0wnxBYaim46rj6QmaukOcf"",
  ""6GmZBJpAV2nkNPFbF64QcX"",
  ""21ceqi54GSn1VSyyeuuYd0"",
  ""1bEvuUxdYlGYGq5WvDAE1u"",
  ""6jDxyPx376PtDCCWzo7OJi"",
  ""0gCYUYF1zfqZk5pG0e2ojy"",
  ""2IRRnJ7AkcLnqMX8jvQqrW"",
  ""6g40AmE4t6z5wPuFbytdsy"",
  ""0JVxdYzBWXOjkjt2e5r76D"",
  ""3sXErEOw7EmO6Sj7EgjHdU""
]","[
  ""Pop"",
  ""Dance"",
  ""Electronic""
]"
2503673,181519,RTHK Putonghua Radio,,,Hong Kong,CN,TRUE,Scattershot - Ghost Recon Edition,QMBZ92038617,Scattershot,"Tajai and The Architect, Kool G Rap",9,"[
  6859300
]","[
  ""Hip-Hop/Rap""
]",15140,US,"[
  ""099tLNCZZvtjC7myKD0mFp""
]","[
  ""6KVPfr3ujUkKOrJf4QeRWD"",
  ""2bwR166mSJEJrYJqfyust3"",
  ""7HqrSDuI9lHuH1CDismTFg"",
  ""48AAcsCOmZzOSj3RW8Qtpc"",
  ""6UnvX7Zx85VNjOpLdaq49W"",
  ""2x6jz70u3sZq75tW10akUW"",
  ""2p0Hf0MF8Nw8lwAXokczf0"",
  ""7fDLDq2weBagiAFD2j17Al"",
  ""1C6G15UmVQMDGpYbdsf1Oi"",
  ""5XI6qfoZSiEYtmItjfEX1Q"",
  ""4bwxkkA3AAwyymVwXjxz0F"",
  ""2yN6bq26wynQcRuPkBYTDb"",
  ""1YypK4ExBm4UY1TRAOur8M"",
  ""0OiS4KHxViIFnJooFTXl7V"",
  ""1vxbd35PitY7PGzv7TeUMF"",
  ""6fF9HxdiSPGCXar8svBeHS"",
  ""6VimeBsWv0rmWzxd6roZZC"",
  ""1U0EFT6jsUpEXAaWesmxAz"",
  ""52karaTYZPcUZRPr3zy3X4"",
  ""4vQLu6vYK0hp8k0fsAzsU8""
]","[
  ""Hip-Hop/Rap""
]"
2503673,181519,RTHK Putonghua Radio,,,Hong Kong,CN,TRUE,Scattershot - Ghost Recon Edition,QMBZ92038617,Scattershot,"Tajai and The Architect, Kool G Rap",9,"[
  6859300
]","[
  ""Hip-Hop/Rap""
]",3983936,CA,"[
  ""15ISqFj6sooqvCPWhkeEIu""
]","[
  ""4jbmPY3FPSEQVz3722Lnfu"",
  ""0rR1O7uh61Mb8e3BKyX8O4"",
  ""4vTXC25HnxMDTRkz7YzLzX"",
  ""2tgyOPAmFNLotTv5yiQ9Ip"",
  ""6Nshc57LZ1DmAhOtXJhvDp"",
  ""4OpQJMrOpOEYgYoU0Ihku3"",
  ""4onNLSRXS0x0dZaisdMo4E"",
  ""1dpAIrpTGOrblTYJHpE8ao"",
  ""3C3HtG0MPpmkY87mctxgSk"",
  ""7mGFpDAXZErsjwyhnIVxjp"",
  ""4xlnKEcLzFYoxRmAuxI2Yt"",
  ""257o77mLNZxpT14GlwCfvr""
]","[
  ""Hip-Hop/Rap""
]"
